ID,receipt_id,RMSE,RMSE_lower_bound,RMSE_upper_bound,MAE,MAE_lower_bound,MAE_upper_bound,ME,ME_lower_bound,ME_upper_bound,R2,R2_lower_bound,R2_upper_bound,m,m_lower_bound,m_upper_bound,kendall_tau,kendall_tau_lower_bound,kendall_tau_upper_bound
US/PMF/MT/MD_22,qfqyx,5.306443767208455,4.18128949227171,6.340972107865424,4.961818181818182,3.8618181818181814,6.083636363636365,4.961818181818182,3.8618181818181814,6.083636363636365,0.30002844654508726,0.06074980190824102,0.7863571543141917,0.6266745490242872,0.24403276465566923,2.903079396406935,0.4909090909090909,0.09090909090909091,0.8260869565217392
US/PMF/MT/MD_16,50jkg,5.444534373613096,4.127319182758178,6.608252416486525,4.997272727272727,3.725454545454546,6.281818181818182,-4.997272727272727,-6.281818181818181,-3.725454545454546,0.35778839075927815,0.08036664211985108,0.7203793352607284,0.8761213376867086,0.4262370804148635,2.9809213862797006,0.4909090909090909,0.08333333333333334,0.8750000000000001
US/PMF/MT/MD_9,pz24v,5.451572750550565,4.391751566081786,6.40075350677914,5.166363636363637,4.152727272727273,6.20090909090909,5.166363636363637,4.152727272727273,6.20090909090909,0.3378902815389764,0.0011234332951681346,0.754457779679978,0.6233959583030511,-0.3427133555740774,1.5959206714163459,0.3090909090909091,-0.22727272727272727,0.7959183673469388
DDM/Force-Matching/FEP/HREM/MBAR,6jsye,5.503261842679387,3.9743712810262632,7.252818465461168,5.0636363636363635,3.673638440181475,6.645938268785988,2.28,-1.0961464442076139,4.974757609798705,0.4200932079867422,0.060060130942699165,0.8295336336636296,2.1230895226111572,0.7830423481459671,7.637876710252434,0.6363636363636364,0.08,0.9183673469387755
US/PMF/MT/MD_3,jb047,5.6082520368730675,4.306908826102967,6.706236581787813,5.138181818181818,3.794545454545455,6.4390909090909085,-5.138181818181818,-6.4390909090909085,-3.794545454545454,0.2874401932585033,0.04991809520697361,0.7512395863737584,0.7652702600093287,0.2324403167672645,3.163609363147831,0.45454545454545453,0.0,0.84
US/PMF/MT/MD_21,tcy06,5.814429542877866,4.494847555307581,7.037772762354967,5.390000000000001,4.119999999999999,6.68909090909091,5.390000000000001,4.119999999999999,6.68909090909091,0.299439905191339,0.06095546747289545,0.789623340578586,0.7631197865255074,0.2967665532542383,3.5433700057903907,0.4909090909090909,0.08695652173913043,0.8297872340425532
US/PMF/MT/MD_17,k6f5g,5.818332313394527,4.939285005305561,6.586162491438877,5.617272727272727,4.691818181818182,6.4781818181818185,5.617272727272727,4.691818181818182,6.4781818181818185,0.35751505738596906,0.08245116222896932,0.720448944158733,0.48204774973152964,0.23547823442698684,1.6324799865086197,0.4909090909090909,0.08695652173913043,0.8750000000000001
US/PMF/MT/MD_14,fy660,6.486169201392368,5.077455518806103,7.816769851357458,6.05,4.683636363636364,7.451818181818182,-6.05,-7.450909090909092,-4.683636363636364,0.24298807069018427,0.01576188650459039,0.7454053389762405,0.7038421069758862,0.14666109686773224,3.573308800428749,0.3090909090909091,-0.17391304347826086,0.72
SOMD/AM1BCC-GAFF-TIP3P-NOBUFFER/MBAR/C,3g2hu,6.612820193313206,4.934594547502904,8.410178058530196,5.988181818181817,4.2248480790096075,7.812444817589747,5.962727272727272,4.13816642159641,7.804589621296293,0.1280635447359107,0.0005843771518353831,0.700357492553044,0.5759960515896693,-1.5822985712464381,1.4142625450772537,0.0909090909090909,-0.6170212765957447,0.6470588235294117
DDM/GAFF/AM1-BCC/TIP3P,juz8u,7.21213308504243,5.627133130887101,8.51508340854894,6.6481818181818175,4.953636363636363,8.224545454545453,6.4390909090909085,4.413636363636363,8.201818181818181,0.292077333381429,0.0016962063588937938,0.7089490030468103,1.1362798164640033,-0.4205546036443471,2.6058687589594984,0.3302891295379082,-0.21281413268968716,0.76
US/PMF/MT/MD_6,u6tnc,7.833501481109546,6.7551206166473845,8.823000932480142,7.625454545454545,6.568181818181818,8.679090909090908,-7.625454545454545,-8.67818181818182,-6.568181818181818,0.38586050259066224,0.0014498257816141205,0.7893009464773405,0.7508515115686254,-0.39328300878452876,1.871541935256259,0.3090909090909091,-0.2156862745098039,0.76
SOMD/AM1BCC-GAFF-TIP3P-NOBUFFER/MBAR/A,xv5oo,7.868269995829625,6.145676416617221,9.695403585018108,7.330909090909089,5.49135715147823,9.167836778375317,7.330909090909089,5.49135715147823,9.167836778375317,0.12720322126281253,0.0005758829475115745,0.7035531833207869,0.5731730466758508,-1.6060854749590865,1.3995032244862315,0.0909090909090909,-0.6170212765957447,0.64
US/PMF/MT/MD_1,cbfnz,8.044154286301215,4.882096233828625,11.021105785141195,6.703636363636363,4.32090909090909,9.542727272727273,6.703636363636363,4.32090909090909,9.542727272727273,0.04510133842725763,0.00045082850026066076,0.6412635771065234,0.517233617893675,-3.204941332206566,1.2278653821803762,-0.0909090909090909,-0.6470588235294117,0.48
US/PMF/MT/MD_11,6ux0a,8.225146033519847,6.8088051281210324,9.437071001688452,7.864545454545455,6.425454545454546,9.247272727272728,-7.864545454545455,-9.246363636363638,-6.425454545454545,0.2270373685723398,0.0008638212500915694,0.6663750544032114,0.6933500743038757,-0.6441462859978088,1.9392016530735132,0.2727272727272727,-0.29411764705882354,0.76
NULL,null1,17.647953631762213,14.160607765302503,21.21370812714241,16.824525259545457,13.975249367727274,20.213934590909094,14.875552155000003,8.67131737318182,19.87393424318182,0.009926631244086255,9.254562631818906e-05,0.46186710830245276,0.5170464275293145,-3.878356565466728,3.6054478828879284,-0.05454545454545454,-0.6250000000000001,0.5238095238095238
BSSE-corrected RI-B3PW91 (SMD)/CBS,sguyt,17.724576297795206,11.916545994159092,22.892304748638686,15.4056,10.495727272727274,20.772636363636362,-14.804200000000002,-20.60000909090909,-9.138372727272728,0.020478994992150366,0.00020728545414416342,0.6670728614961826,0.7689855351506143,-4.295049316844786,12.688967859873829,0.2727272727272727,-0.3043478260869565,0.7872340425531915
EKEN-DIAZ/MD/MMPBSA,6bwq3,17.93709471091073,13.902478232052488,21.500820954917586,16.733245454545457,12.98191573110829,20.624848746332535,16.733245454545457,12.98191573110829,20.624848746332535,0.021416568248746274,0.00011284646825540705,0.836864255065487,-0.4742519172569393,-7.661188895401163,1.063407973102325,-0.41818181818181815,-0.88,0.11538461538461539
BSSE-corrected RI-B3PW91-D3 (SMD)/CBS,tb3ck,36.60710977443142,28.73536292325032,44.155177127963356,33.89937272727273,25.723736363636363,42.028209090909094,33.89937272727273,25.723736363636363,42.028209090909094,0.02387831804590973,6.821261747783104e-05,0.8052182573115885,-1.1322132250051524,-14.61044648113954,1.4134129270332991,-0.2727272727272727,-0.7254901960784312,0.20833333333333337
