ID,receipt_id,RMSE,RMSE_lower_bound,RMSE_upper_bound,MAE,MAE_lower_bound,MAE_upper_bound,ME,ME_lower_bound,ME_upper_bound,R2,R2_lower_bound,R2_upper_bound,m,m_lower_bound,m_upper_bound,kendall_tau,kendall_tau_lower_bound,kendall_tau_upper_bound
US/PMF/MT/MD_26,jomge,2.5490611016607665,1.4829910653810425,3.4532846682542697,2.11625,1.1537500000000003,3.13,2.11625,1.1537500000000003,3.13,0.20679688764270474,0.0017524092050374561,0.9199939522463428,0.5907200924821002,-1.1487199435948559,1.8208839406207826,0.07142857142857142,-0.8400000000000001,0.6666666666666669
US/PMF/MT/MD_17,n7b3v,2.590916826144753,1.8036629396869026,3.2997253673601383,2.4000000000000004,1.7774999999999999,3.1087499999999997,2.4000000000000004,1.7774999999999999,3.1087499999999997,0.293843716220219,0.006105362544788836,0.9114168375134142,0.33021330548926014,-0.38165199729180754,0.9981835162669543,0.3571428571428571,-0.5000000000000001,1.0
US/PMF/MT/MD_25,ei3s2,2.656797884672449,1.7531792549536969,3.4341683855047065,2.385,1.6337500000000003,3.2212500000000004,2.385,1.6337500000000003,3.2212500000000004,0.18572926064984518,0.002492434617390639,0.8183598588713815,0.382169227326969,-0.41866489521322925,1.3350751332754198,0.32732683535398854,-0.4285714285714286,0.9574271077563382
US/PMF/MT/MD_1,t5gev,2.7617385828495786,1.5206906325745548,3.6752448897998615,2.1675,1.0112500000000004,3.35125,2.1675,1.0112500000000004,3.35125,0.8976962705260804,0.6206432750286204,0.9912733832750926,2.26491646778043,1.756785754815281,2.7938076789310657,0.7857142857142856,0.25000000000000006,1.0000000000000002
US/PMF/MT/MD_11,wfrgr,2.7946198310324784,2.0073645657926713,3.5504982044777886,2.5925000000000002,1.9437499999999999,3.3587499999999997,2.5925000000000002,1.9437499999999999,3.3587499999999997,0.2663522218188618,0.012496402047676897,0.9633727329291687,0.4108927505966587,-0.46401474250997,1.2694955148032543,0.3571428571428571,-0.41666666666666674,1.0
US/PMF/MT/MD_21,45sgk,2.8669844785069905,1.591642233669363,3.8981999050843967,2.3525,1.2762499999999999,3.5324999999999998,2.2375,1.0550000000000002,3.50875,0.07708314660622353,0.0003221209769371299,0.8670831155470541,0.4141091139618139,-1.4306097394084483,1.8214473080201983,0.0,-0.8333333333333335,0.6666666666666667
US/PMF/MT/MD_6,bhhbs,2.880672664500429,2.1580517834380153,3.6939223733045603,2.71,2.1449999999999996,3.4850000000000003,2.71,2.1449999999999996,3.4850000000000003,0.4295303169719583,0.009773674318440935,0.9724289318240891,0.6757812500000003,-0.2641122550936183,1.4414425735109329,0.2857142857142857,-0.5000000000000001,0.8400000000000001
FS-DAM/GAFF2/TIP3P,pbo45,2.9097358127500166,1.3649587905867338,4.112579786460076,2.24125,1.0424999999999998,3.5925,-0.03374999999999995,-2.0999999999999996,2.01375,0.3386277211533266,0.0024433906631245493,0.9600618184809867,1.72211552804296,-1.5378177703540066,3.0844186487628185,0.2857142857142857,-0.5652173913043479,1.0
US/PMF/MT/MD_18,70hpk,2.9121061965525916,2.01614111609282,3.710621578657678,2.65625,1.8825000000000003,3.5250000000000004,2.65625,1.8825000000000003,3.5250000000000004,0.26686785293540094,0.007975146256179165,0.9005996509351655,0.5633763424821006,-0.5376171586357096,1.7820530824322427,0.2857142857142857,-0.5000000000000001,0.9090909090909091
US/PMF/MT/MD_8,mhwfc,2.9696653851907286,2.045791411654668,3.738047618744309,2.57625,1.55,3.56375,0.3762500000000002,-1.73125,2.2824999999999998,0.053805127704993364,0.00014952653364371212,0.5851285649556053,-0.4914509994033412,-2.8497805730914543,0.5679361488185021,-0.14285714285714285,-0.5833333333333335,0.41666666666666674
US/PMF/MT/MD_3,3cxbd,3.0020368085684765,1.7716482438678396,4.071486215130785,2.6225000000000005,1.7212500000000002,3.7250000000000005,2.6225000000000005,1.7212500000000002,3.7250000000000005,0.33875747996880723,0.001695760248927774,0.9718885234831485,0.9003113812649163,-0.5999787640688049,2.2642976232018928,0.4999999999999999,-0.13043478260869568,1.0000000000000002
US/PMF/MT/MD_24,5rmun,3.005763214226963,2.04255048897206,3.850310052450322,2.73625,1.9212500000000003,3.6375000000000006,2.73625,1.9212500000000003,3.6375000000000006,0.18634981892350932,0.002007036231467262,0.8088359182077893,0.4382644689737468,-0.48277951933124413,1.530865241033443,0.32732683535398854,-0.4285714285714286,0.9574271077563382
US/PMF/MT/MD_27,kv2ub,3.0901577629629204,2.2155699041104526,3.924218074980034,2.8550000000000004,2.08125,3.7250000000000005,2.8550000000000004,2.08125,3.7250000000000005,0.20690692638518593,0.0021146209768789993,0.8888328669197297,0.4341624403341289,-0.7573553207642415,1.3283839414517433,0.07142857142857142,-0.8333333333333335,0.6521739130434784
SQM-opt,vwkb0,3.2319962871265804,2.019316097098223,4.278327652249183,2.7975000000000003,1.69625,3.95625,2.5500000000000003,1.1437500000000003,3.8912500000000003,0.13959532303817448,0.00047883252174477564,0.9017912416226713,0.6785221509546541,-1.5607342536242639,2.997276502489261,0.3571428571428571,-0.5000000000000001,1.0
SOMD/AM1BCC-GAFF-TIP3P-NOBUFFER/MBAR/C,8pqor,3.325080826085285,1.6729128787835903,4.536795399838966,2.62875,1.2874999999999996,4.06125,2.40125,0.8374999999999997,4.0,0.9460270325821587,0.7887532246085217,0.9927390313408101,2.864754251193318,2.4032050515633143,3.4109919830000983,0.8571428571428571,0.47826086956521746,1.0000000000000002
US/PMF/MT/MD_16,d6js7,3.5440337188012196,2.774968468289325,4.317406628984581,3.3900000000000006,2.7337500000000006,4.1525,3.3900000000000006,2.7337500000000006,4.1525,0.2962266767575113,0.006081670264417977,0.9197959654640766,0.46204691229116956,-0.5323400525854518,1.4507324888758457,0.3571428571428571,-0.5000000000000001,1.0
US/PMF/MT/MD_10,hs2xm,3.666048622154376,2.7207053313433267,4.552692884436639,3.44875,2.655,4.3774999999999995,3.44875,2.655,4.3774999999999995,0.2662623069695827,0.011375371973845411,0.9667807702257712,0.6004064737470165,-0.656672493088872,1.8390297321940532,0.3571428571428571,-0.411764705882353,1.0
US/PMF/MT/MD_14,obyj4,3.6889090528230697,2.6229992375141857,4.64404995666498,3.2899999999999996,2.1337499999999996,4.4275,3.2074999999999996,1.92375,4.42,0.09945879420083337,0.0004588345300031456,0.787993828561372,0.4953199582338903,-1.4321940463065053,1.7418574471590305,0.0,-0.9999999999999998,0.5789473684210525
DFT-opt,NB001,3.710631684767433,2.777098305786095,4.527174891695703,3.48625,2.64125,4.378749999999999,-2.85125,-4.303749999999999,-1.07375,0.5685784263523579,0.016777115912905247,0.9142802952089724,2.033515438544153,-0.0660131289331044,4.1140702721872735,0.2857142857142857,-0.5000000000000001,0.8888888888888891
US/PMF/MT/MD_5,tj4jx,3.8498538933315385,2.8236301988752,4.820726086389891,3.6175,2.7700000000000005,4.5975,3.6175,2.7700000000000005,4.5975,0.42869444242000726,0.010349799525717181,0.9749487736670308,0.9853259248210027,-0.3792258309351382,2.107365048616027,0.2857142857142857,-0.47826086956521746,0.8333333333333335
SOMD/AM1BCC-GAFF-TIP3P/MBAR/C,wfs4v,3.8846637563629622,2.4320721617583634,5.06039771164283,3.41875,2.1799999999999997,4.74125,3.41875,2.1799999999999997,4.74125,0.938693894758731,0.7736283768397646,0.9929728851817327,2.463398717183771,1.934513623798868,3.116798075638116,0.8571428571428571,0.47826086956521746,1.0000000000000002
DDM/GAFF/AM1-BCC/TIP3P,ct5x2,3.89109881652985,1.9194595593551849,5.645013286078253,3.1174999999999997,1.69625,4.901249999999999,0.24750000000000028,-2.6675,2.6575,0.01608086911875058,0.0001516728332249553,0.982587727775285,0.42232249403341265,-3.5693901606799434,3.697874578573286,0.3571428571428571,-0.44000000000000006,1.0000000000000002
US/PMF/MT/MD_13,ikwy8,4.160624953056932,2.979674898373982,5.152325931072296,3.7125000000000004,2.3675,4.94875,3.6725000000000003,2.2562500000000005,4.9437500000000005,0.09890900892673664,0.0005028719548068032,0.7959796799434017,0.5381488663484488,-1.5621635644334921,1.897615833937877,0.0,-0.9199999999999999,0.5652173913043479
US/PMF/MT/MD_15,ib70e,4.777062381840957,3.8726815644976544,5.633108600053793,4.6075,3.7700000000000005,5.503750000000001,4.6075,3.7700000000000005,5.503750000000001,0.29550089736634433,0.006375656965628307,0.9105920210170549,0.6730217034606207,-0.7836062514578962,2.063364904007373,0.3571428571428571,-0.5000000000000001,1.0
SOMD/AM1BCC-GAFF-TIP3P-NOBUFFER/MBAR/A,qa7zq,5.202108947340492,3.4752266113161605,6.625679210465898,4.6587499999999995,3.07125,6.28,4.6587499999999995,3.07125,6.28,0.9448365849666481,0.7882243038479909,0.9918648096996195,2.8744872464200477,2.387359818817763,3.4569846153846173,0.8571428571428571,0.47826086956521746,1.0000000000000002
NULL1,null2,5.855629769717344,5.032160321372919,6.639183873037408,5.74,4.9475,6.5425,-5.74,-6.5424999999999995,-4.9475,0.0,0.0,0.0,0.0,0.0,0.0,,,
SOMD/AM1BCC-GAFF-TIP3P/MBAR/A,s3kiu,5.957496328156654,4.583646201442689,7.173667994826635,5.66375,4.436249999999999,6.96125,5.66375,4.436249999999999,6.96125,0.9377834163810702,0.762557357258055,0.9945639044507053,2.463976730310263,1.930008844303905,3.0904638317694815,0.8571428571428571,0.5000000000000001,1.0000000000000002
BSSE-corrected RI-B3PW91 (SMD)/CBS,btcyu,6.99861127242398,4.832372824503507,8.923854589945984,6.2326,4.001625000000001,8.42275,6.2326,4.001625000000001,8.42275,0.004205256174562832,0.00012720312062880867,0.8162644143432553,-0.16192851282816212,-3.2216024745795546,1.8509612661653196,-0.14285714285714285,-0.8333333333333335,0.6
EKEN-DIAZ/MD/MMPBSA,caknz,6.999442163487031,3.8752097312597162,9.498620445293623,5.922375000000001,3.5581875000000003,8.6684625,5.922375000000001,3.5581875000000003,8.6684625,0.8621935310572415,0.6987734033374714,0.9900705610350926,3.8338692385143207,2.4099265833981485,5.650566907244052,0.7857142857142856,0.4285714285714286,1.0000000000000002
BSSE-corrected RI-B3PW91-D3 (SMD)/CBS,e85s6,39.03145845769794,36.27344650200405,41.73917533434567,38.831224999999996,36.1844375,41.58456249999999,38.831224999999996,36.1844375,41.58456249999999,0.5479183653376856,0.013450373406699079,0.975456155158244,3.0224782778937938,-0.3842825442393728,5.6741084122319645,0.5714285714285714,-0.14285714285714288,1.0000000000000002
