ID,receipt_id,RMSE,RMSE_lower_bound,RMSE_upper_bound,MAE,MAE_lower_bound,MAE_upper_bound,ME,ME_lower_bound,ME_upper_bound,R2,R2_lower_bound,R2_upper_bound,m,m_lower_bound,m_upper_bound,kendall_tau,kendall_tau_lower_bound,kendall_tau_upper_bound
US/PMF/MT/MD_15,ib70e + m0qdw + wtm6p,3.621785931461622,3.037832438750683,4.172876705583332,3.2311111111111104,2.61,3.8448148148148147,2.389629629629629,1.328148148148148,3.387407407407408,0.008870966770803674,3.760080676978605e-05,0.12336112321831298,0.09734860592356358,-0.31604961511653346,0.3103340431257937,0.06847367880174607,-0.18373577322629353,0.29883048965336895
US/PMF/MT/MD_9,7ihag + rkitq + pz24v,3.6342348524776114,2.61233328371117,4.531908681372154,2.737407407407407,1.8637037037037036,3.6814814814814816,1.8351851851851853,0.678148148148148,3.0485185185185184,0.5391508335485202,0.29861995782044126,0.7374595265676195,1.584834312072095,1.2633511995628788,2.337257528478238,0.48148148148148157,0.26315789473684215,0.6793002915451893
SOMD/AM1BCC-GAFF-TIP3P/MBAR/C,f7duk + ibhca + wfs4v,3.728985066962542,3.0370755668916134,4.624555521282229,3.334444444444444,2.6373354969858416,4.118328028431163,3.0751851851851852,2.151640971668184,3.9645011289579872,0.46526959618188324,0.092072458075857,0.7760387748960901,0.9894401418122167,0.4854334495176369,1.68736687166713,0.5384615384615385,0.2522255192878338,0.7514792899408285
US/PMF/MT/MD_18,70hpk + xcuey + vrsfp,3.767407498434336,3.156598028116838,4.354279716767384,3.4174074074074072,2.8303703703703706,4.022592592592591,3.4174074074074072,2.8303703703703706,4.022592592592591,0.5667130929310029,0.437309370296812,0.749166459478541,0.9057249798439171,0.6751306317381395,1.5116400165501866,0.5441595441595443,0.3827893175074184,0.6863905325443788
US/PMF/MT/MD_21,45sgk + ftout + tcy06,4.124134926125586,3.0968759647006756,5.089452055204197,3.334814814814815,2.4622222222222225,4.280370370370371,3.300740740740741,2.4092592592592585,4.261851851851852,0.6107008499161799,0.4875463778023859,0.773158985048533,1.4513307456008802,1.1146606758742088,2.324727370546301,0.6105569693155691,0.42433234421364985,0.7685459940652819
US/PMF/MT/MD_17,iaz7f + n7b3v + k6f5g,4.146977926867458,3.3121951991144836,4.913572661139376,3.6033333333333335,2.8551851851851855,4.397037037037037,3.6033333333333335,2.8551851851851855,4.397037037037037,0.6014484450851804,0.4262504072171815,0.7740985934099506,1.2349324172684573,0.9720095128095531,1.9060844363527791,0.6219692491158602,0.4467475173685051,0.7777777777777778
US/PMF/MT/MD_16,50jkg + d6js7 + ogd0g,4.295428663987729,3.519054481596505,5.072453566587395,3.907037037037037,3.271111111111111,4.612592592592592,-0.16481481481481464,-1.8192592592592591,1.4007407407407408,0.08839058177059785,0.009301337620795496,0.3476627940750963,-0.4872316472082454,-1.2855703731940649,-0.1503973285782425,-0.19714366181250675,-0.43235481122727626,0.04477611940298508
US/PMF/MT/MD_3,3cxbd + widya + jb047,4.296983868991176,3.4284782284510666,5.099795929105254,3.7729629629629624,3.0229629629629624,4.568148148148148,-0.4137037037037037,-2.067407407407407,1.1455555555555552,0.06178404985977065,0.0025498748099342127,0.2520688157202715,-0.41562397944433477,-1.0649440997604274,-0.08003803276612893,-0.20227920227920232,-0.4411764705882353,0.05014749262536874
US/PMF/MT/MD_8,cekua + e032m + mhwfc,4.460764757552479,3.438282301554831,5.460145839864773,3.7325925925925922,2.844444444444445,4.689629629629629,0.4422222222222223,-1.1914814814814816,2.150740740740741,0.019137354663153423,5.2041539584227334e-05,0.2459088134095695,-0.2576402622560019,-1.1710499142882567,0.17890167228341608,-0.15099715099715103,-0.4089552238805971,0.0990990990990991
US/PMF/MT/MD_14,fy660 + obyj4 + rc4qr,4.766914134990305,3.716790232126321,5.770753529331876,4.098888888888889,3.2107407407407407,5.0529629629629635,-0.8551851851851852,-2.6637037037037037,0.8574074074074075,0.09990499406860219,0.009324506267732858,0.36985505949330516,-0.5826163102092277,-1.3339147042192239,-0.20813676127111516,-0.2706552706552707,-0.514792899408284,-0.01183431952662722
