ID,receipt_id,RMSE,RMSE_lower_bound,RMSE_upper_bound,MAE,MAE_lower_bound,MAE_upper_bound,ME,ME_lower_bound,ME_upper_bound,R2,R2_lower_bound,R2_upper_bound,m,m_lower_bound,m_upper_bound,kendall_tau,kendall_tau_lower_bound,kendall_tau_upper_bound
SOMD/AM1BCC-GAFF-TIP3P/MBAR/C,f7duk,3.788534137247665,2.8290023940347853,4.684055158436196,3.477272727272727,2.637272727272727,4.410909090909091,2.8409090909090917,1.2845454545454547,4.2309090909090905,0.12500989100408233,0.0010432716656990303,0.7340949109374214,0.47840035145190846,-1.228044232835214,1.0852244332267673,0.0909090909090909,-0.5555555555555555,0.6595744680851063
HREM/BAR/RESP/Force-Matching/TIP3P,3z83m,4.320762994789561,3.2345710689363436,5.33535646151488,3.816428571428571,2.777142857142857,4.877857142857144,2.197857142857143,0.18142857142857155,4.015,0.4866121488657578,0.13010071274986096,0.8057109356849497,1.9159929070436703,1.296307688122149,3.5789490020425907,0.5164835164835165,0.18604651162790697,0.7894736842105262
US/PMF/MT/MD_12,j8yon,4.38706051929991,3.349674339666198,5.27012075072979,4.037272727272727,3.0081818181818183,5.046363636363637,4.037272727272727,3.0081818181818183,5.046363636363637,0.22720867381527496,0.0008719360877354505,0.6735885117920026,0.3825591990367615,-0.35767883941971085,1.069552890992796,0.2727272727272727,-0.29411764705882354,0.76
US/PMF/MT/MD_7,dv8mj,4.408962978462685,3.6050028369677403,5.0855007798463845,4.168181818181818,3.2881818181818185,4.9754545454545465,4.168181818181818,3.2881818181818185,4.9754545454545465,0.3859083652875591,0.0016656336517291814,0.7908136068169775,0.4134278493095705,-0.2118798782907792,1.0260063610370416,0.3090909090909091,-0.21951219512195125,0.76
US/PMF/MT/MD_20,j6oi0,4.715662490814279,3.489993487881395,5.82777440756371,4.161818181818182,2.848181818181818,5.452727272727273,-4.161818181818182,-5.452727272727272,-2.8445454545454543,0.29988982553153565,0.060163419112139765,0.796096813757662,0.7793500309147511,0.31029910663972243,3.6721129484109767,0.4909090909090909,0.08333333333333334,0.8260869565217392
US/PMF/MT/MD_18,vrsfp,4.785828511914582,3.875974950664906,5.566424509340068,4.431818181818182,3.2990909090909097,5.430909090909091,4.431818181818182,3.2990909090909097,5.430909090909091,0.07518335147412089,0.0002865678511854322,0.5095175596984012,0.13561813231513517,-0.39169894749284145,0.6841084483569568,0.1272727272727273,-0.42857142857142855,0.6595744680851063
US/PMF/MT/MD_4,2vfcf,5.052949633629846,3.8684540017475144,6.05537101933632,4.682727272727273,3.5354545454545456,5.791818181818182,4.682727272727273,3.5354545454545456,5.791818181818182,0.286447809514697,0.04972680046231143,0.7535081631081062,0.6082992547917866,0.1832765791741233,2.534958090185677,0.45454545454545453,0.0,0.84
SOMD/AM1BCC-GAFF-TIP3P/MBAR/A,46vw8,5.067950993520682,3.8865701167902875,6.096474390990255,4.474545454545454,3.0263636363636364,5.8136363636363635,4.409090909090908,2.8727272727272726,5.805454545454544,0.12774330453205807,0.0011527150349862545,0.7419584886341569,0.4834253544349109,-1.2176841538599568,1.071715651754506,0.05454545454545454,-0.5686274509803921,0.6250000000000001
US/PMF/MT/MD_22,qfqyx,5.306443767208455,4.15478256733348,6.321016891723558,4.961818181818182,3.8272727272727267,6.056363636363637,4.961818181818182,3.8272727272727267,6.056363636363637,0.30002844654508726,0.05498703103063692,0.7815970894895995,0.6266745490242872,0.23746858348633093,2.9162761246939963,0.4909090909090909,0.08333333333333334,0.8260869565217392
DDM/Force-Matching/FEP/HREM/MBAR,6jsye,5.429313295173052,3.9334390623400863,6.74586063555168,4.76857142857143,3.4442857142857144,6.173571428571429,1.1257142857142857,-1.7692857142857144,3.7464285714285714,0.25594315705592846,0.0015313507234028304,0.6977104847289457,1.7619615460587865,-1.2910176474996184,4.917160029208562,0.4725274725274726,0.02380952380952381,0.825
US/PMF/MT/MD_16,50jkg,5.444534373613096,4.1384801777727755,6.601315295936382,4.997272727272727,3.727272727272727,6.2763636363636355,-4.997272727272727,-6.275454545454545,-3.725454545454546,0.35778839075927815,0.07888754227731432,0.7264915528309875,0.8761213376867086,0.419688251308978,2.9517702906650936,0.4909090909090909,0.0980392156862745,0.8750000000000001
US/PMF/MT/MD_9,pz24v,5.451572750550565,4.416329203803045,6.409361760879018,5.166363636363637,4.177272727272728,6.210909090909092,5.166363636363637,4.177272727272728,6.210909090909092,0.3378902815389764,0.0011061796168410597,0.7489287018509744,0.6233959583030511,-0.3451184561643959,1.5854017537346592,0.3090909090909091,-0.2340425531914894,0.7959183673469388
US/PMF/MT/MD_3,jb047,5.6082520368730675,4.296367387371887,6.699716411908791,5.138181818181818,3.7854545454545456,6.431818181818182,-5.138181818181818,-6.430909090909092,-3.784545454545454,0.2874401932585033,0.049918095206973594,0.7525395517492719,0.7652702600093287,0.2257067620802182,3.143894302308838,0.45454545454545453,-0.019607843137254898,0.84
US/PMF/MT/MD_21,tcy06,5.814429542877866,4.50316252507865,7.057243216595403,5.390000000000001,4.1099999999999985,6.711818181818182,5.390000000000001,4.1099999999999985,6.711818181818182,0.299439905191339,0.06450527019341085,0.7813757752361583,0.7631197865255074,0.302692540599858,3.5563653863850617,0.4909090909090909,0.08333333333333334,0.8297872340425532
US/PMF/MT/MD_17,k6f5g,5.818332313394527,4.9287966445813485,6.578536034988055,5.617272727272727,4.6890909090909085,6.462727272727273,5.617272727272727,4.6890909090909085,6.462727272727273,0.35751505738596906,0.07748492683361524,0.7259692335011116,0.48204774973152964,0.23146932715736404,1.6518485493689552,0.4909090909090909,0.09090909090909091,0.8750000000000001
US/PMF/MT/MD_14,fy660,6.486169201392368,5.070206199859223,7.814571470831095,6.05,4.672727272727273,7.466363636363636,-6.05,-7.464545454545456,-4.671818181818182,0.24298807069018427,0.015513804402472414,0.754680937533385,0.7038421069758862,0.14174584901412582,3.686739366434583,0.3090909090909091,-0.1764705882352941,0.7391304347826088
SOMD/AM1BCC-GAFF-TIP3P-NOBUFFER/MBAR/C,3g2hu,6.612820193313206,5.049886587385358,8.145020787963874,5.988181818181817,4.308181818181819,7.670909090909091,5.962727272727272,4.249999999999999,7.664545454545453,0.1280635447359107,0.0010186748930956465,0.7031257936152868,0.5759960515896693,-1.4167739260652716,1.329569037600264,0.0909090909090909,-0.5813953488372093,0.6595744680851063
DDM/GAFF/AM1-BCC/TIP3P,juz8u,7.21213308504243,5.638154920635907,8.490129563204558,6.6481818181818175,4.958181818181819,8.21,6.4390909090909085,4.407272727272727,8.187272727272726,0.292077333381429,0.0015734790308428645,0.7188427115772952,1.1362798164640033,-0.4053641708646352,2.5848967642189042,0.3302891295379082,-0.20833333333333337,0.76
US/PMF/MT/MD_6,u6tnc,7.833501481109546,6.727435010327622,8.81270776673198,7.625454545454545,6.548181818181818,8.65909090909091,-7.625454545454545,-8.658181818181818,-6.544545454545454,0.38586050259066224,0.0016723861214557878,0.7899177483634147,0.7508515115686254,-0.428694079021614,1.877484329268659,0.3090909090909091,-0.21739130434782608,0.76
SOMD/AM1BCC-GAFF-TIP3P-NOBUFFER/MBAR/A,xv5oo,7.868269995829625,6.273127391718366,9.388104659136959,7.330909090909089,5.6054545454545455,8.989999999999998,7.330909090909089,5.6054545454545455,8.989999999999998,0.12720322126281253,0.0013184686179780825,0.7051029856628396,0.5731730466758508,-1.4673776313085631,1.324857273141814,0.0909090909090909,-0.5686274509803921,0.6666666666666667
US/PMF/MT/MD_1,cbfnz,8.044154286301215,4.891215688261039,11.015562957594462,6.703636363636363,4.326363636363636,9.491818181818182,6.703636363636363,4.326363636363636,9.491818181818182,0.04510133842725763,0.0003831532852069553,0.6597620768190304,0.517233617893675,-3.164750010304604,1.236624879745768,-0.0909090909090909,-0.6470588235294117,0.48
US/PMF/MT/MD_11,6ux0a,8.225146033519847,6.817614218798512,9.425892289568424,7.864545454545455,6.434545454545454,9.243636363636364,-7.864545454545455,-9.241818181818182,-6.433636363636362,0.2270373685723398,0.0010042645944930266,0.6692948097244298,0.6933500743038757,-0.6399589161907767,1.9324610713641561,0.2727272727272727,-0.29411764705882354,0.76
NULL1,null1,8.594724710957465,7.685326928634852,9.70850253275815,8.422142857142855,7.637857142857142,9.430000000000001,-8.422142857142855,-9.425714285714287,-7.636428571428572,0.0,0.0,0.0,0.0,0.0,0.0,,,
BSSE-corrected RI-B3PW91 (SMD)/CBS,sguyt,17.262128814608666,12.069598125189232,21.835751807872334,14.878592857142857,10.495507142857141,19.604478571428576,-14.406064285714285,-19.411614285714286,-9.475542857142855,0.0001749118477927011,0.00010391119407833328,0.47153830251324375,0.07236895499113724,-5.239442161489904,7.16826650099856,0.05494505494505495,-0.43529411764705883,0.5421686746987951
EKEN-DIAZ/MD/MMPBSA,6bwq3,17.801060962802993,14.512953447794736,20.752003591099342,16.694214285714285,13.53507857142857,19.927185714285713,16.694214285714285,13.53507857142857,19.927185714285713,0.0006380544124107422,8.224002424925161e-05,0.663152434666338,-0.08686973702657655,-5.730549984165524,1.3139966069428537,-0.18681318681318684,-0.6249999999999999,0.2771084337349397
BSSE-corrected RI-B3PW91-D3 (SMD)/CBS,tb3ck,36.98666623302048,29.8476021010662,43.573490581340195,34.28545714285714,26.97891428571429,41.45669285714286,34.28545714285714,26.97891428571429,41.45669285714286,0.00021235942585695147,6.204294389864563e-05,0.5391528144557797,-0.11687232035812918,-10.195648399368624,3.7552451201059274,-0.14285714285714285,-0.569620253164557,0.2439024390243902
